Search Method,Dataset,Metric,Value,Sheet,Parameter,Best Value,Unnamed: 0,precision,recall,f1-score,support
Genetic Algorithm,MW1,F1 Score,0.979591837,MW1 Performance Metrics,,,,,,,
Genetic Algorithm,MW1,AUC,0.991739553,MW1 Performance Metrics,,,,,,,
Genetic Algorithm,MW1,,,MW1 Best Hyperparameters,learning_rate,0.3,,,,,
Genetic Algorithm,MW1,,,MW1 Best Hyperparameters,n_estimators,300,,,,,
Genetic Algorithm,MW1,,,MW1 Best Hyperparameters,num_leaves,50,,,,,
Genetic Algorithm,MW1,,,MW1 Best Hyperparameters,min_child_samples,5,,,,,
Genetic Algorithm,MW1,,,MW1 Best Hyperparameters,subsample,1,,,,,
Genetic Algorithm,,,,MW1 Classification Report,,,0,0.976190476,0.976190476,0.976190476,42
Genetic Algorithm,,,,MW1 Classification Report,,,1,0.979591837,0.979591837,0.979591837,49
Genetic Algorithm,,,,MW1 Classification Report,,,accuracy,0.978021978,0.978021978,0.978021978,0.978021978
Genetic Algorithm,,,,MW1 Classification Report,,,macro avg,0.977891156,0.977891156,0.977891156,91
Genetic Algorithm,,,,MW1 Classification Report,,,weighted avg,0.978021978,0.978021978,0.978021978,91
Genetic Algorithm,PC1,Accuracy,0.96124031,PC1 Performance Metrics,,,,,,,
Genetic Algorithm,PC1,Precision,0.937007874,PC1 Performance Metrics,,,,,,,
Genetic Algorithm,PC1,Recall,0.983471074,PC1 Performance Metrics,,,,,,,
Genetic Algorithm,PC1,F1 Score,0.959677419,PC1 Performance Metrics,,,,,,,
Genetic Algorithm,PC1,AUC,0.988598661,PC1 Performance Metrics,,,,,,,
Genetic Algorithm,PC1,,,PC1 Best Hyperparameters,learning_rate,0.3,,,,,
Genetic Algorithm,PC1,,,PC1 Best Hyperparameters,n_estimators,50,,,,,
Genetic Algorithm,PC1,,,PC1 Best Hyperparameters,num_leaves,10,,,,,
Genetic Algorithm,PC1,,,PC1 Best Hyperparameters,min_child_samples,5,,,,,
Genetic Algorithm,PC1,,,PC1 Best Hyperparameters,subsample,1,,,,,
Genetic Algorithm,,,,PC1 Classification Report,,,0,0.984732824,0.941605839,0.962686567,137
Genetic Algorithm,,,,PC1 Classification Report,,,1,0.937007874,0.983471074,0.959677419,121
Genetic Algorithm,,,,PC1 Classification Report,,,accuracy,0.96124031,0.96124031,0.96124031,0.96124031
Genetic Algorithm,,,,PC1 Classification Report,,,macro avg,0.960870349,0.962538457,0.961181993,258
Genetic Algorithm,,,,PC1 Classification Report,,,weighted avg,0.962350193,0.96124031,0.9612753,258
Genetic Algorithm,PC2,Accuracy,0.993150685,PC2 Performance Metrics,,,,,,,
Genetic Algorithm,PC2,Precision,0.993288591,PC2 Performance Metrics,,,,,,,
Genetic Algorithm,PC2,Recall,0.993288591,PC2 Performance Metrics,,,,,,,
Genetic Algorithm,PC2,F1 Score,0.993288591,PC2 Performance Metrics,,,,,,,
Genetic Algorithm,PC2,AUC,0.999765335,PC2 Performance Metrics,,,,,,,
Genetic Algorithm,PC2,,,PC2 Best Hyperparameters,learning_rate,0.3,,,,,
Genetic Algorithm,PC2,,,PC2 Best Hyperparameters,n_estimators,50,,,,,
Genetic Algorithm,PC2,,,PC2 Best Hyperparameters,num_leaves,50,,,,,
Genetic Algorithm,PC2,,,PC2 Best Hyperparameters,min_child_samples,30,,,,,
Genetic Algorithm,PC2,,,PC2 Best Hyperparameters,subsample,1,,,,,
Genetic Algorithm,,,,PC2 Classification Report,,,0,0.993006993,0.993006993,0.993006993,143
Genetic Algorithm,,,,PC2 Classification Report,,,1,0.993288591,0.993288591,0.993288591,149
Genetic Algorithm,,,,PC2 Classification Report,,,accuracy,0.993150685,0.993150685,0.993150685,0.993150685
Genetic Algorithm,,,,PC2 Classification Report,,,macro avg,0.993147792,0.993147792,0.993147792,292
Genetic Algorithm,,,,PC2 Classification Report,,,weighted avg,0.993150685,0.993150685,0.993150685,292
Genetic Algorithm,PC3,Accuracy,0.947089947,PC3 Performance Metrics,,,,,,,
Genetic Algorithm,PC3,Precision,0.929648241,PC3 Performance Metrics,,,,,,,
Genetic Algorithm,PC3,Recall,0.968586387,PC3 Performance Metrics,,,,,,,
Genetic Algorithm,PC3,F1 Score,0.948717949,PC3 Performance Metrics,,,,,,,
Genetic Algorithm,PC3,AUC,0.985161128,PC3 Performance Metrics,,,,,,,
Genetic Algorithm,PC3,,,PC3 Best Hyperparameters,learning_rate,0.3,,,,,
Genetic Algorithm,PC3,,,PC3 Best Hyperparameters,n_estimators,300,,,,,
Genetic Algorithm,PC3,,,PC3 Best Hyperparameters,num_leaves,10,,,,,
Genetic Algorithm,PC3,,,PC3 Best Hyperparameters,min_child_samples,30,,,,,
Genetic Algorithm,PC3,,,PC3 Best Hyperparameters,subsample,1,,,,,
Genetic Algorithm,,,,PC3 Classification Report,,,0,0.966480447,0.92513369,0.945355191,187
Genetic Algorithm,,,,PC3 Classification Report,,,1,0.929648241,0.968586387,0.948717949,191
Genetic Algorithm,,,,PC3 Classification Report,,,accuracy,0.947089947,0.947089947,0.947089947,0.947089947
Genetic Algorithm,,,,PC3 Classification Report,,,macro avg,0.948064344,0.946860039,0.94703657,378
Genetic Algorithm,,,,PC3 Classification Report,,,weighted avg,0.947869465,0.947089947,0.947054362,378
Genetic Algorithm,PC4,Accuracy,0.968468468,PC4 Performance Metrics,,,,,,,
Genetic Algorithm,PC4,Precision,0.949152542,PC4 Performance Metrics,,,,,,,
Genetic Algorithm,PC4,Recall,0.991150442,PC4 Performance Metrics,,,,,,,
Genetic Algorithm,PC4,F1 Score,0.96969697,PC4 Performance Metrics,,,,,,,
Genetic Algorithm,PC4,AUC,0.994661849,PC4 Performance Metrics,,,,,,,
Genetic Algorithm,PC4,,,PC4 Best Hyperparameters,learning_rate,0.3,,,,,
Genetic Algorithm,PC4,,,PC4 Best Hyperparameters,n_estimators,300,,,,,
Genetic Algorithm,PC4,,,PC4 Best Hyperparameters,num_leaves,10,,,,,
Genetic Algorithm,PC4,,,PC4 Best Hyperparameters,min_child_samples,5,,,,,
Genetic Algorithm,PC4,,,PC4 Best Hyperparameters,subsample,0.5,,,,,
Genetic Algorithm,,,,PC4 Classification Report,,,0,0.990384615,0.944954128,0.96713615,218
Genetic Algorithm,,,,PC4 Classification Report,,,1,0.949152542,0.991150442,0.96969697,226
Genetic Algorithm,,,,PC4 Classification Report,,,accuracy,0.968468468,0.968468468,0.968468468,0.968468468
Genetic Algorithm,,,,PC4 Classification Report,,,macro avg,0.969768579,0.968052285,0.96841656,444
Genetic Algorithm,,,,PC4 Classification Report,,,weighted avg,0.969397119,0.968468468,0.96843963,444
